,Day,Site,Trial_Number,Arm,Var1,Var3
376,377,C,1,Control-II,1.6444620706225401,2.69860433207017
377,378,C,1,Control-II,1.60967140916075,2.76787373203713
378,379,C,1,Control-II,1.5750167907961001,2.82585349843008
379,380,C,1,Control-II,1.5405084844398897,2.87211436934399
380,381,C,1,Control-II,1.50615671564807,2.9063138454758595
381,382,C,1,Control-II,1.4719716635911,2.9281987258697497
382,383,C,1,Control-II,1.43796345803766,2.9376069825280697
383,384,C,1,Control-II,1.40414217635303,2.93446896001019
384,385,C,1,Control-II,1.3705178405128997,2.91880789113693
385,386,C,1,Control-II,1.33710041413364,2.89073972498291
386,387,C,1,Control-II,1.30389979951989,2.85047226843013
387,388,C,1,Control-II,1.2709258347303,2.79830364763857
388,389,C,1,Control-II,1.23818829066227,2.73462010082438
389,390,C,1,Control-II,1.20569686815664,2.65989311868727
390,391,C,1,Control-II,1.1734611951231202,2.5746759536582897
391,392,C,1,Control-II,1.14149082368733,2.47959952381246
392,393,C,1,Control-II,1.10979522736032,2.37536774177205
393,394,C,1,Control-II,1.0783837982313,2.2627523031837797
394,395,C,1,Control-II,1.04726584418466,2.1425869733543
395,396,C,1,Control-II,1.01645058614176,2.0157614143435203
396,397,C,1,Control-II,0.9859471553285909,1.88321459821798
397,398,C,1,Control-II,0.9557645905700349,1.74592785523024
398,399,C,1,Control-II,0.92591183561142,1.60491760839295
399,400,C,1,Control-II,0.8963977364683141,1.4612278482385803
400,401,C,1,Control-II,0.867231038805261,1.3159224034786599
401,402,C,1,Control-II,0.838420385344246,1.17007706478832
402,403,C,1,Control-II,0.8099743133036751,1.0247716200284
403,404,C,1,Control-II,0.781901251868612,0.8810818598740259
404,405,C,1,Control-II,0.754209519693022,0.740071613036743
405,406,C,1,Control-II,0.72690732243479,0.602784870049004
406,407,C,1,Control-II,0.70000275032419,0.470238053923462
407,408,C,1,Control-II,0.6735037757665872,0.343412494912673
408,409,C,1,Control-II,0.64741825098004,0.223247165083193
409,410,C,1,Control-II,0.621753905668511,0.110631726494931
410,411,C,1,Control-II,0.596518344731401,0.00639994445451731
411,412,C,1,Control-II,0.571719046010041,-0.0886764853913111
412,413,C,1,Control-II,0.5473633580718561,-0.17389365042029198
413,414,C,1,Control-II,0.523458498032822,-0.24862063255740802
414,415,C,1,Control-II,0.500011549418876,-0.312304179371599
415,416,C,1,Control-II,0.47702946006692,-0.3644728001631571
416,417,C,1,Control-II,0.45451904006602206,-0.404740256715938
417,418,C,1,Control-II,0.432486959739443,-0.43280842286996796
418,419,C,1,Control-II,0.41093974766807706,-0.44846949174322903
419,420,C,1,Control-II,0.389883788755885,-0.45160751426110995
420,421,C,1,Control-II,0.36932532233792104,-0.442199257602785
421,422,C,1,Control-II,0.349270440331468,-0.420314377208897
422,423,C,1,Control-II,0.329725085430888,-0.386114901077032
423,424,C,1,Control-II,0.31069504934666,-0.33985403016312704
424,425,C,1,Control-II,0.29218597108917704,-0.281874263770174
425,426,C,1,Control-II,0.274203335297787,-0.21260486380321303
426,427,C,1,Control-II,0.25675247061557005,-0.132558676664366
427,428,C,1,Control-II,0.23983854811035302,-0.0423283363175145
428,429,C,1,Control-II,0.22346657974240697,0.057418123366233
429,430,C,1,Control-II,0.207641416879295,0.165942214497584
430,431,C,1,Control-II,0.192367748858308,0.28244046267505796
431,432,C,1,Control-II,0.17765010159691397,0.40605035562829206
432,433,C,1,Control-II,0.16349283625162803,0.535856728957156
433,434,C,1,Control-II,0.14990014792571302,0.6708985416887769
434,435,C,1,Control-II,0.13687606442607303,0.8101759914886629
435,436,C,1,Control-II,0.12442444506973101,0.952657916847388
436,437,C,1,Control-II,0.11254897954023,1.09728943143964
437,438,C,1,Control-II,0.10125318679430198,1.24299973413347
438,439,C,1,Control-II,0.0905404140191187,1.38871003682731
439,440,C,1,Control-II,0.0804138356404548,1.53334155141956
440,441,C,1,Control-II,0.0708764523820341,1.67582347677828
441,442,C,1,Control-II,0.0619310903763481,1.8151009265781701
442,443,C,1,Control-II,0.0535804003272169,1.95014273930979
443,444,C,1,Control-II,0.0458268567243244,2.07994911263866
444,445,C,1,Control-II,0.0386727571099756,2.2035590055918903
445,446,C,1,Control-II,0.0321202213982839,2.32005725376936
446,447,C,1,Control-II,0.0261711912469963,2.4285813449007203
447,448,C,1,Control-II,0.0208274294821365,2.52832780458447
448,449,C,1,Control-II,0.0160905195756446,2.61855814493132
449,450,C,1,Control-II,0.0119618651761555,2.69860433207017
450,451,C,1,Control-II,0.00844268969307227,2.76787373203713
451,452,C,1,Control-II,0.00553403593403995,2.82585349843008
452,453,C,1,Control-II,0.00323676579594148,2.87211436934399
453,454,C,1,Control-II,0.00155156000949787,2.9063138454758595
454,455,C,1,Control-II,0.000478917937553834,2.9281987258697497
455,456,C,1,Control-II,1.91574271042146e-05,2.9376069825280697
456,457,C,1,Control-II,0.000172414715110886,2.93446896001019
457,458,C,1,Control-II,0.000938644388132282,2.91880789113693
458,459,C,1,Control-II,0.0023176193957786897,2.89073972498291
459,460,C,1,Control-II,0.00430893111799575,2.85047226843013
460,461,C,1,Control-II,0.00691198948614316,2.79830364763857
461,462,C,1,Control-II,0.0101260231578485,2.73462010082439
462,463,C,1,Control-II,0.0139500797455703,2.65989311868727
463,464,C,1,Control-II,0.0183830260988109,2.5746759536582897
464,465,C,1,Control-II,0.0234235486398964,2.47959952381246
465,466,C,1,Control-II,0.0290701537532132,2.37536774177205
466,467,C,1,Control-II,0.0353211682278036,2.2627523031837797
467,468,C,1,Control-II,0.0421747397531699,2.14258697335431
468,469,C,1,Control-II,0.0496288374681572,2.0157614143435203
469,470,C,1,Control-II,0.057681252562739996,1.8832145982179902
470,471,C,1,Control-II,0.0663295989325413,1.74592785523024
471,472,C,1,Control-II,0.0755713138858833,1.60491760839295
472,473,C,1,Control-II,0.0854036589031741,1.4612278482385803
473,474,C,1,Control-II,0.0958237204483864,1.3159224034786599
474,475,C,1,Control-II,0.106828410832399,1.17007706478832
475,476,C,1,Control-II,0.11841446912795099,1.0247716200284
476,477,C,1,Control-II,0.130578462135924,0.8810818598740269
477,478,C,1,Control-II,0.14331678540266599,0.7400716130367551
478,479,C,1,Control-II,0.156625664288079,0.602784870049004
479,480,C,1,Control-II,0.17050115508412,0.4702380539234629
480,481,C,1,Control-II,0.18493914618340998,0.343412494912673
481,482,C,1,Control-II,0.19993535929758702,0.223247165083193
482,483,C,1,Control-II,0.215485350725061,0.110631726494931
483,484,C,1,Control-II,0.23158451266777602,0.00639994445451781
484,485,C,1,Control-II,0.2482280745966,-0.0886764853913109
485,486,C,1,Control-II,0.265411104664935,-0.173893650420285
486,487,C,1,Control-II,0.283128511170134,-0.24862063255740802
487,488,C,1,Control-II,0.301375044062273,-0.31230417937159805
488,489,C,1,Control-II,0.320145296499866,-0.3644728001631571
489,490,C,1,Control-II,0.339433706452021,-0.404740256715938
490,491,C,1,Control-II,0.359234558346591,-0.43280842286996796
491,492,C,1,Control-II,0.37954198476382,-0.44846949174322903
492,493,C,1,Control-II,0.40034996817499197,-0.45160751426110995
493,494,C,1,Control-II,0.4216523427255511,-0.442199257602787
494,495,C,1,Control-II,0.4434427960621721,-0.420314377208897
495,496,C,1,Control-II,0.46571487120325394,-0.386114901077032
496,497,C,1,Control-II,0.488461968452267,-0.33985403016312704
497,498,C,1,Control-II,0.5116773473533689,-0.281874263770175
498,499,C,1,Control-II,0.535354128688763,-0.21260486380321303
499,500,C,1,Control-II,0.559485296517153,-0.132558676664367
135,136,B,5,Control-II,0.36240504734608703,0.16769316713309398
136,137,B,5,Control-II,0.377928660060442,0.28848903223075
137,138,B,5,Control-II,0.39372065862293,0.41991486442282
138,139,B,5,Control-II,0.40977636352355706,0.5609976328296109
139,140,B,5,Control-II,0.42609101711045205,0.710692809994352
140,141,B,5,Control-II,0.44265978499965797,0.8678921051990551
141,142,B,5,Control-II,0.45947775750766395,1.03143166986121
142,143,B,5,Control-II,0.476539951106256,1.20010071426153
143,144,B,5,Control-II,0.493841309899239,1.3726504718073702
144,145,B,5,Control-II,0.5113767071206079,1.54780344446372
145,146,B,5,Control-II,0.52914094665372,1.72426286090165
146,147,B,5,Control-II,0.54712876457102,1.90072227733958
147,148,B,5,Control-II,0.565334830693848,2.07587524999593
148,149,B,5,Control-II,0.583753750171895,2.24842500754177
149,150,B,5,Control-II,0.6023800650818061,2.41709405194209
150,151,B,5,Control-II,0.621208256044484,2.58063361660425
151,152,B,5,Control-II,0.6402327438606,2.73783291180895
152,153,B,5,Control-II,0.659447891163834,2.88752808897369
153,154,B,5,Control-II,0.6788480040913429,3.02861085738048
154,155,B,5,Control-II,0.6984273339709771,3.16003668957255
155,156,B,5,Control-II,0.718180079024736,3.28083255467021
156,157,B,5,Control-II,0.7381003860879621,3.39010412235102
157,158,B,5,Control-II,0.7581823523437572,3.48704238415863
158,159,B,5,Control-II,0.778420027072114,3.57092964311834
159,160,B,5,Control-II,0.798807413413247,3.64114482731438
160,161,B,5,Control-II,0.819338470144587,3.69716808808908
161,162,B,5,Control-II,0.8400071134709292,3.7385846488205
162,163,B,5,Control-II,0.860807218827188,3.76508787578334
163,164,B,5,Control-II,0.881732622693244,3.77648154835785
164,165,B,5,Control-II,0.9027771244203259,3.77268131177858
165,166,B,5,Control-II,0.9239344880683928,3.7537153016675697
166,167,B,5,Control-II,0.9451984442539839,3.71972393572806
167,168,B,5,Control-II,0.9665626920079659,3.67095887414094
168,169,B,5,Control-II,0.9880209006426519,3.6077811563607995
169,170,B,5,Control-II,1.00956671162772,3.53065852810615
170,171,B,5,Control-II,1.03119374047437,3.44016197833376
171,172,B,5,Control-II,1.05289557862722,3.33696151183617
172,173,B,5,Control-II,1.07466579536325,3.22182118876068
173,174,B,5,Control-II,1.0964979396974,3.09559346777528
174,175,B,5,Control-II,1.1183855422941298,2.95921289476295
175,176,B,5,Control-II,1.1403221173844198,2.8136891837709097
176,177,B,5,Control-II,1.16230116468764,2.6600997414410696
177,178,B,5,Control-II,1.18431617133773,2.4995816902682404
178,179,B,5,Control-II,1.20636061381309,2.33332344974297
179,180,B,5,Control-II,1.22842795986967,2.1625559377094703
180,181,B,5,Control-II,1.25051167047656,1.98854345708054
181,182,B,5,Control-II,1.27260520175372,1.8125743353811499
182,183,B,5,Control-II,1.294702006911,1.6359513864221698
183,184,B,5,Control-II,1.31679553818816,1.45998226472278
184,185,B,5,Control-II,1.33887924879505,1.2859697840938402
185,186,B,5,Control-II,1.3609465948516202,1.11520227206034
186,187,B,5,Control-II,1.38299103732698,0.9489440315350771
187,188,B,5,Control-II,1.4050060439770702,0.788425980362244
188,189,B,5,Control-II,1.4269850912802902,0.63483653803241
189,190,B,5,Control-II,1.4489216663705802,0.489312827040367
190,191,B,5,Control-II,1.47080926896732,0.35293225402803896
191,192,B,5,Control-II,1.49264141330147,0.226704533042634
192,193,B,5,Control-II,1.5144116300375,0.11156420996713999
193,194,B,5,Control-II,1.5361134681903401,0.008363743469553491
194,195,B,5,Control-II,1.5577404970370001,-0.08213280630283999
195,196,B,5,Control-II,1.57928630802206,-0.159255434557491
196,197,B,5,Control-II,1.6007445166567502,-0.22243315233763003
197,198,B,5,Control-II,1.62210876441073,-0.271198213924753
198,199,B,5,Control-II,1.64337272059632,-0.30518957986426
199,200,B,5,Control-II,1.6645300842443898,-0.324155589975271
200,201,B,5,Control-II,1.68557458597147,-0.32795582655454497
201,202,B,5,Control-II,1.70649998983753,-0.316562153980036
202,203,B,5,Control-II,1.7273000951937898,-0.29005892701719205
203,204,B,5,Control-II,1.74796873852013,-0.24864236628577802
204,205,B,5,Control-II,1.7684997952514698,-0.19261910551107297
205,206,B,5,Control-II,1.7888871815926,-0.12240392131503802
206,207,B,5,Control-II,1.8091248563209599,-0.038516662355332
207,208,B,5,Control-II,1.82920682257675,0.058421599452283
208,209,B,5,Control-II,1.8491271296399798,0.16769316713309398
209,210,B,5,Control-II,1.86887987469374,0.28848903223075
210,211,B,5,Control-II,1.8884592045733701,0.41991486442281606
211,212,B,5,Control-II,1.9078593175008798,0.560997632829607
212,213,B,5,Control-II,1.9270744648041103,0.7106928099943509
213,214,B,5,Control-II,1.94609895262023,0.867892105199054
214,215,B,5,Control-II,1.96492714358291,1.03143166986121
215,216,B,5,Control-II,1.98355345849282,1.20010071426153
216,217,B,5,Control-II,2.00197237797087,1.3726504718073702
217,218,B,5,Control-II,2.02017844409369,1.54780344446372
218,219,B,5,Control-II,2.03816626201099,1.72426286090165
219,220,B,5,Control-II,2.0559305015441103,1.90072227733958
220,221,B,5,Control-II,2.07346589876548,2.07587524999593
221,222,B,5,Control-II,2.09076725755846,2.24842500754177
222,223,B,5,Control-II,2.10782945115705,2.41709405194208
223,224,B,5,Control-II,2.1246474236650603,2.5806336166042403
224,225,B,5,Control-II,2.14121619155426,2.73783291180895
225,226,B,5,Control-II,2.15753084514116,2.88752808897369
226,227,B,5,Control-II,2.1735865500417804,3.02861085738048
227,228,B,5,Control-II,2.18937854860427,3.16003668957255
228,229,B,5,Control-II,2.20490216131863,3.28083255467021
229,230,B,5,Control-II,2.22015278820338,3.39010412235102
230,231,B,5,Control-II,2.23512591016864,3.48704238415863
231,232,B,5,Control-II,2.24981709035522,3.57092964311834
232,233,B,5,Control-II,2.26422197544938,3.64114482731438
233,234,B,5,Control-II,2.27833629697278,3.69716808808908
234,235,B,5,Control-II,2.29215587254734,3.7385846488205
235,236,B,5,Control-II,2.30567660713457,3.76508787578334
236,237,B,5,Control-II,2.3188944942489997,3.77648154835785
237,238,B,5,Control-II,2.33180561714543,3.77268131177858
238,239,B,5,Control-II,2.3444061499794797,3.7537153016675697
239,240,B,5,Control-II,2.35669235894134,3.71972393572806
240,241,B,5,Control-II,2.36866060336214,3.67095887414094
241,242,B,5,Control-II,2.38030733679276,3.6077811563607995
242,243,B,5,Control-II,2.39162910805473,3.53065852810616
243,244,B,5,Control-II,2.40262256226287,3.44016197833376
244,245,B,5,Control-II,2.4132844418194503,3.33696151183617
245,246,B,5,Control-II,2.42361158737945,3.22182118876068
246,247,B,5,Control-II,2.4336009387867703,3.09559346777528
247,248,B,5,Control-II,2.44324953598099,2.95921289476295
248,249,B,5,Control-II,2.4525545198745298,2.8136891837709097
249,250,B,5,Control-II,2.46151313319985,2.6600997414410696
250,251,B,5,Control-II,2.47012272132648,2.49958169026825
251,252,B,5,Control-II,2.47838073304764,2.33332344974298
252,253,B,5,Control-II,2.48628472133624,2.1625559377094703
253,254,B,5,Control-II,2.49383234406997,1.98854345708054
254,255,B,5,Control-II,2.50102136472531,1.8125743353811499
255,256,B,5,Control-II,2.5078496530403,1.6359513864221698
256,257,B,5,Control-II,2.5143151856457497,1.45998226472278
257,258,B,5,Control-II,2.5204160466647996,1.2859697840938502
258,259,B,5,Control-II,2.52615042828067,1.11520227206035
259,260,B,5,Control-II,2.53151663127232,0.9489440315350771
260,261,B,5,Control-II,2.5365130655180095,0.788425980362245
261,262,B,5,Control-II,2.54113825046642,0.634836538032411
262,263,B,5,Control-II,2.54539081557544,0.489312827040373
263,264,B,5,Control-II,2.5492695007182498,0.35293225402803996
264,265,B,5,Control-II,2.55277315655673,0.226704533042634
265,266,B,5,Control-II,2.5559007448820497,0.11156420996713999
266,267,B,5,Control-II,2.55865133892228,0.00836374346955786
267,268,B,5,Control-II,2.56102412361704,-0.08213280630283999
268,269,B,5,Control-II,2.56301839585903,-0.15925543455749
269,270,B,5,Control-II,2.56463356470233,-0.22243315233763003
270,271,B,5,Control-II,2.56586915153757,-0.27119821392475
271,272,B,5,Control-II,2.56672479023369,-0.30518957986426
272,273,B,5,Control-II,2.56720022724648,-0.324155589975271
273,274,B,5,Control-II,2.5672953216937002,-0.32795582655454497
274,275,B,5,Control-II,2.56701004539681,-0.31656215398003695
275,276,B,5,Control-II,2.5663444828893303,-0.29005892701719205
276,277,B,5,Control-II,2.56529883139179,-0.24864236628577802
277,278,B,5,Control-II,2.56387340075331,-0.19261910551107297
278,279,B,5,Control-II,2.56206861335975,-0.12240392131504099
279,280,B,5,Control-II,2.55988500400855,-0.0385166623553324
280,281,B,5,Control-II,2.5573232197503,0.0584215994522826
281,282,B,5,Control-II,2.55438401969696,0.16769316713309398
282,283,B,5,Control-II,2.55106827479694,0.28848903223074396
283,284,B,5,Control-II,2.54737696757701,0.41991486442281606
284,285,B,5,Control-II,2.54331119185117,0.560997632829607
285,286,B,5,Control-II,2.5388721523965097,0.7106928099943509
286,287,B,5,Control-II,2.53406116459623,0.867892105199047
287,288,B,5,Control-II,2.52887965404983,1.03143166986121
288,289,B,5,Control-II,2.5233291561507203,1.20010071426153
289,290,B,5,Control-II,2.5174113156312203,1.3726504718073702
290,291,B,5,Control-II,2.51112788607518,1.5478034444637099
291,292,B,5,Control-II,2.50448072939841,1.7242628609016397
292,293,B,5,Control-II,2.49747181529687,1.90072227733958
